"year","state","district","otherPct","id","INC","winner","open","challenged","demExpenditures","repExpenditures","otherExpenditures","midterm","cookPVI","presParty","presINCsameParty","prevPresR","prevPresD","prevPresINC","yrsINCpartyControl","termsDemControl","termsRepControl","age25to44","age65andover","raceWhite","raceBlackOrAfricanAmerican","raceAmericanIndianAndAlaskaNative","raceAsian","raceNativeHawaiianAndOtherPacificIslander","RaceSomeOtherRace","raceTwoOrMoreRaces","raceHispanicOrLatino","unemploymentRate","deltaUnemploymentRate","medianHouseholdIncome","percentDeltaMedianHouseholdIncome","percentBelowPovertyLevel","INCdwNom","sabato","sabatoNum","weightedPVI","incWin","thirdParty","midtermEffect","ideologyEffect","incExpenditures","nincExpenditures","incExpDiff","dExpDiff","logIncExp","PVIeffect","dPct2","rPct2","dWin","logNincExp","incPct2","sabatoScore","polls","dSwing","prevElectionDem","Prev2ElectionDem","Prev2ElectionDemDiff","OpenInc","midPres","prevElectionDemDiff","prevElectionDemDiffSwing","logDemExp","logRepExp","logDemContDiff","ideologyEffectDem","crossPressure"
"2006","CA","24",7.64e-05,"2006CA24","R","R",0,1,169352.95,1102062.97,0,"1",13,"R","1",56,43,56,2,0,2,42.8,12,75.5,2.9,0.5,7.8,0.1,8.9,4.4,19.8,5.418560168,-0.418560168,59889,0.244452237,9.2,0.402,"R",5,10,"1","0","1",5.226,1102062.97,169352.95,1.87294913356219,-932710.02,13.912695316012,13,0.379700200216942,0.620299799783058,"0",12.0397461824498,0.620299799783058,5,7.9,10.5,0.350461904706808,0.32761793261568,-0.17238206738432,"R","R",-0.149538095293192,0.0228439720911289,12.0397461824498,13.912695316012,-1.87294913356219,5.226,0
"2006","CA","25",0.043840457,"2006CA25","R","R",0,1,230519.08,1371670.86,0,"1",13,"R","1",59,40,59,7,0,7,41,8.5,67.4,7.9,0.8,7.6,0.2,11.6,4.6,25,7.836249163,-0.336249163,54788,0.073282471,11.3,0.396,"R",5,11,"1","1","1",5.148,1371670.86,230519.08,1.78344763697426,-1141151.78,14.1315408895663,13,0.373002001334223,0.626997998665777,"0",12.348093252592,0.626997998665777,5,7.9,10.5,0.355777316,0.323769976982284,-0.176230023017716,"R","R",-0.144222684,0.0320073390177165,12.348093252592,14.1315408895663,-1.78344763697426,5.148,0
"2006","CA","26",0.051567454,"2006CA26","R","R",0,1,178643.49,2627133.66,0,"1",7,"R","1",55,44,55,2,0,2,44.1,7.3,46.4,5.1,1,6.6,0.1,35.1,5.7,65.4,9.442209432,-3.442209432,35920,1.023969933,20.9,0.478,"R",5,6,"1","1","1",3.346,2627133.66,178643.49,2.68825130679973,-2448490.17,14.7814043273463,7,0.399503254740857,0.600496745259143,"0",12.0931530205466,0.600496745259143,5,7.9,10.5,0.444089245777777,0.344338941539906,-0.155661058460094,"R","R",-0.0559107542222234,0.0997503042378708,12.0931530205466,14.7814043273463,-2.68825130679973,3.346,0
"2006","CA","27",0,"2006CA27","D","D",0,1,851909.58,54566.34,0,"1",-17,"R","-1",39,59,59,3,3,0,43.2,12.7,62.5,6.6,0.5,13.2,0.1,10.2,6.9,23.1,6.368798907,-1.668798907,48289,0.15140094,12.8,-0.344,"D",-5,-15,"1","0","-1",5.848,851909.58,54566.34,2.74804603299118,797343.24,13.6552368472519,17,0.687702265372168,0.312297734627832,"1",10.9071908142607,0.687702265372168,5,7.9,10.5,0.651761841755118,0.619628758,0.119628758,"D","R",0.151761841755118,0.0321330837551179,13.6552368472519,10.9071908142607,2.74804603299118,-5.848,0
"2006","CA","28",0.069852465,"2006CA28","D","D",0,1,977093.67,0,68715.72,"1",-27,"R","-1",28,71,71,2,2,0,40.3,11.8,56.9,4.8,0.7,19.4,0.2,13.7,4.4,31.6,5.891024764,0.008975236,55132,-0.156823623,9.1,-0.404,"D",-5,-26,"1","1","-1",10.908,977093.67,0,13.7923388249999,977093.67,13.7923388249999,27,0.794726105776407,0.205273894223593,"1",0,0.794726105776407,5,7.9,10.5,0.752773044971496,0.75509995172074,0.25509995172074,"D","R",0.252773044971496,-0.00232690674924318,13.7923388249999,0,13.7923388249999,-10.908,0
"2006","CA","29",0.091039062,"2006CA29","D","D",0,1,963710.46,0,45741,"1",-19,"R","-1",37,61,61,13,13,0,51.7,14.4,76.5,3.3,0.3,9.8,0.1,5.4,4.6,12.1,6.836555567,-1.336555567,50182,0.090271412,12.9,-0.347,"D",-5,-17,"1","1","-1",6.593,963710.46,0,13.7785472134362,963710.46,13.7785472134362,19,0.69830820577742,0.30169179422258,"1",0,0.69830820577742,5,7.9,10.5,0.680112546553972,0.65181908577352,0.15181908577352,"D","R",0.180112546553972,0.0282934607804518,13.7785472134362,0,13.7785472134362,-6.593,0
"2006","CA","30",0.021470335,"2006CA30","D","D",0,1,553054.46,21825,0,"1",-23,"R","-1",33,66,66,13,13,0,51.7,8,34.7,3,1,19.6,0.1,36,5.5,64.3,10.6891781,-4.889178102,27383,1.71098857,27.4,-0.473,"D",-5,-21,"1","1","-1",10.879,553054.46,21825,3.23235636613372,531229.46,13.2232135648068,23,0.7301774234029,0.2698225765971,"1",9.99085719867304,0.7301774234029,5,7.9,10.5,0.712425242,0.703711886,0.203711886,"D","R",0.212425242,0.00871335600000001,13.2232135648068,9.99085719867304,3.23235636613372,-10.879,0
"2006","CA","31",0,"2006CA31","D","D",0,0,767144.93,0,0,"1",-31,"R","-1",22,77,77,13,13,0,47,10,34.9,1.3,1.1,28.2,0.1,30.2,4.2,59.4,8.443639123,-1.143639123,37683,-0.084016665,20,-0.512,"D",-5,-30,"1","0","-1",15.872,767144.93,0,13.5504323230083,767144.93,13.5504323230083,31,1,0,"1",0,1,5,7.9,10.5,0.802102126,0.811519415,0.311519415,"D","R",0.302102126,-0.00941728900000005,13.5504323230083,0,13.5504323230083,-15.872,0
"2006","CA","32",0.170440416,"2006CA32","D","D",0,0,882870.62,0,0,"1",-51,"R","-1",37,62,62,13,13,0,47.8,10.6,31.8,32.9,0.7,7.8,0.2,21.6,5,37.1,10.13693567,-3.236935672,35063,0.408664404,22.5,-0.508,"D",-5,-39,"1","1","-1",25.908,882870.62,0,13.6909350783024,882870.62,13.6909350783024,51,1,0,"1",0,1,5,7.9,10.5,1,0.714686920172645,0.214686920172645,"D","R",0.5,0.285313079827355,13.6909350783024,0,13.6909350783024,-25.908,0
"2006","CA","33",0,"2006CA33","D","D",0,0,181055.62,0,0,"1",-51,"R","-1",16,83,83,7,7,0,52.2,6.2,37.6,3.9,1.2,4.5,0.1,47.8,4.9,86,12.63189107,-3.931891066,25401,0.597889847,30.2,-0.531,"D",-5,-46,"1","0","-1",27.081,181055.62,0,12.1065650790103,181055.62,12.1065650790103,51,1,0,"1",0,1,5,7.9,10.5,1,0.854129178049126,0.354129178049126,"D","R",0.5,0.145870821950874,12.1065650790103,0,12.1065650790103,-27.081,0
"2006","CA","34",0,"2006CA34","D","D",0,1,658697.62,0,0,"1",-26,"R","-1",30,69,69,12,12,0,45.1,9.8,46.9,1.9,1.2,8.9,0.2,36,4.9,72.4,8.064886402,-0.564886402,44408,-0.175891731,14,-0.47,"D",-5,-24,"1","0","-1",12.22,658697.62,0,13.3980213795909,658697.62,13.3980213795909,26,0.767983640300462,0.232016359699538,"1",0,0.767983640300462,5,7.9,10.5,0.744923364,0.740368255,0.240368255,"D","R",0.244923364,0.004555109,13.3980213795909,0,13.3980213795909,-12.22,0
"2006","CA","35",0.162507868,"2006CA35","D","D",0,0,759625.25,0,0,"1",-40,"R","-1",20,79,79,7,7,0,49.9,6.9,22.9,34.6,0.8,4.3,0.4,32.6,4.5,54.2,11.91808256,-5.318082563,29800,0.306845638,29.3,-0.66,"D",-5,-37,"1","1","-1",26.4,759625.25,0,13.5405818149851,759625.25,13.5405818149851,40,1,0,"1",0,1,5,7.9,10.5,0.842242878263659,0.800055251693308,0.300055251693308,"D","R",0.342242878263659,0.0421876265703512,13.5405818149851,0,13.5405818149851,-26.4,0
"2006","CA","36",0.046715979,"2006CA36","D","D",0,1,1546270.46,22730,8436,"1",-16,"R","-1",40,59,59,3,3,0,47.7,12.1,67.5,3.9,0.5,15.3,0.4,7.7,4.7,18.8,5.045106914,0.354893086,61302,0.016899938,8.1,-0.262,"D",-5,-14,"1","1","-1",4.192,1546270.46,22730,4.21987217073193,1523540.46,14.2513570813314,16,0.66495571086741,0.33504428913259,"1",10.0314849105995,0.66495571086741,5,7.9,10.5,0.64931250374746,0.636689141031967,0.136689141031967,"D","R",0.14931250374746,0.0126233627154937,14.2513570813314,10.0314849105995,4.21987217073193,-4.192,0
"2006","CA","37",0.176047855,"2006CA37","D","D",0,0,418714.38,0,0,"1",-37,"R","-1",25,74,74,7,7,0,45.5,7.1,24.6,25.9,0.9,8.3,1.3,34.6,4.6,57.2,12.55756084,-3.457560837,32878,0.275229637,26.5,-0.438,"D",-5,-33,"1","1","-1",16.206,418714.38,0,12.9449466840768,418714.38,12.9449466840768,37,1,0,"1",0,1,5,7.9,10.5,0.788039766031819,0.75892056159528,0.25892056159528,"D","R",0.288039766031819,0.0291192044365389,12.9449466840768,0,12.9449466840768,-16.206,0
"2006","CA","38",0,"2006CA38","D","D",0,1,318327.19,8704,0,"1",-26,"R","-1",34,65,65,2,2,0,50.5,9.7,52.1,10.7,0.9,8.9,0.7,21.5,5.1,40.1,7.988004918,-1.288004918,41795,0.227012801,17.1,-0.446,"D",-5,-23,"1","0","-1",11.596,318327.19,8704,3.59918532139388,309623.19,12.6708381735962,26,0.753309085079308,0.246690914920692,"1",9.07165285220229,0.753309085079308,5,7.9,10.5,1,0.730233534636985,0.230233534636985,"D","R",0.5,0.269766465363015,12.6708381735962,9.07165285220229,3.59918532139388,-11.596,0
"2006","CA","39",0,"2006CA39","D","D",0,1,680014.52,24045,0,"1",-13,"R","-1",40,59,59,2,2,0,44.4,11.3,59.3,3.1,0.7,18.4,0.3,13.8,4.3,30.4,5.463676965,1.136323035,55660,-0.044107079,9.4,-0.505,"D",-5,-12,"1","0","-1",6.565,680014.52,24045,3.34214695888639,655969.52,13.4298709004212,13,0.658696465905252,0.341303534094748,"1",10.0877239415349,0.658696465905252,5,7.9,10.5,0.606993041,0.573101852222341,0.0731018522223414,"D","R",0.106993041,0.0338911887776585,13.4298709004212,10.0877239415349,3.34214695888639,-6.565,0
"2006","CA","40",0.02561984,"2006CA40","R","R",0,1,140410.33,1317280.01,0,"1",18,"R","1",60,39,60,14,0,14,41.6,11.8,71.9,6.6,1.6,3.5,0.3,11.4,4.8,23.8,12.65811954,-7.658119541,38707,0.664892655,15.4,0.663,"R",5,15,"1","1","1",11.934,1317280.01,140410.33,2.23874886393977,-1176869.68,14.0910803292634,18,0.314884033294214,0.685115966705786,"0",11.8523314653236,0.685115966705786,5,7.9,10.5,0.32067961,0.303458514813945,-0.196541485186055,"R","R",-0.17932039,0.017221095186055,11.8523314653236,14.0910803292634,-2.23874886393977,11.934,0
"2006","CA","41",0,"2006CA41","R","R",0,1,0,1806538.39,0,"1",34,"R","1",62,37,62,14,0,14,43.6,6.9,52.8,5.9,0.8,14.7,0.2,21,4.5,40.9,6.633670173,0.966329827,55460,-0.146754418,12.1,0.348,"R",5,26,"1","0","1",11.832,1806538.39,0,14.4069236339266,-1806538.39,14.4069236339266,34,0.330709285592332,0.669290714407669,"0",0,0.669290714407669,5,7.9,10.5,0,0.305405343762481,-0.194594656237519,"R","R",-0.5,-0.305405343762481,0,14.4069236339266,-14.4069236339266,11.832,0
"2006","CA","42",0,"2006CA42","R","R",0,0,0,365815.24,0,"1",17,"R","1",62,37,62,2,0,2,43.7,6.5,48.8,12.4,1.2,3.7,0.3,28.3,5.3,50.8,9.194619153,-4.494619153,41749,1.083475053,18.2,0.478,"R",5,15,"1","0","1",8.126,365815.24,0,12.8098864097982,-365815.24,12.8098864097982,17,0,1,"0",0,1,5,7.9,10.5,0.31863835,0.299432294964204,-0.200567705035796,"R","R",-0.18136165,0.0192060550357964,0,12.8098864097982,-12.8098864097982,8.126,0
"2006","CA","43",0,"2006CA43","D","D",0,1,744230.41,16597,0,"1",-16,"R","-1",41,58,58,2,2,0,41.2,8.5,64.7,6.2,1,4.6,0.3,18.4,4.8,35.5,7.285844137,-0.285844137,49130,-0.043313658,12.6,-0.349,"D",-5,-14,"1","0","-1",5.584,744230.41,16597,3.80306981524173,727633.41,13.5201073004001,16,0.644893720987051,0.355106279012949,"1",9.71703748515839,0.644893720987051,5,7.9,10.5,0.663665408,0.68545962706845,0.18545962706845,"D","R",0.163665408,-0.0217942190684496,13.5201073004001,9.71703748515839,3.80306981524173,-5.584,0
"2006","CA","44",0.030043666,"2006CA44","R","R",0,1,3155.36,854536.18,0,"1",12,"R","1",59,40,59,8,0,8,40.7,17.3,65.3,6.5,1.3,2.7,0.2,20.1,4,38.5,8.625116394,-1.125116394,37026,0.707421812,16.5,0.348,"R",5,11,"1","1","1",4.176,854536.18,3155.36,5.60114054751474,-851380.82,13.6583152914163,12,0.381654353379825,0.618345646620175,"0",8.05717474390152,0.618345646620175,5,7.9,10.5,0.362173889109404,0.331461898879606,-0.168538101120394,"R","R",-0.137826110890596,0.0307119902297979,8.05717474390152,13.6583152914163,-5.60114054751474,4.176,0
"2006","CA","45",0,"2006CA45","R","R",0,1,762000.11,1544835.92,0,"1",14,"R","1",56,43,56,12,0,12,48.2,11.6,68.2,1.4,0.6,15.4,0.5,9.9,4,21.2,4.813189612,2.386810388,56424,-0.120852829,9.7,0.353,"R",5,11,"1","0","1",4.942,1544835.92,762000.11,0.706725617984137,-782835.81,14.2504289093448,14,0.393379644568374,0.606620355431626,"0",13.5437032913606,0.606620355431626,5,7.9,10.5,0.333927719,0.334054574680718,-0.165945425319282,"R","R",-0.166072281,-0.000126855680717963,13.5437032913606,14.2504289093448,-0.706725617984137,4.942,0
"2006","CA","46",0.037441298,"2006CA46","R","R",0,1,80083.55,520210.7,0,"1",13,"R","1",57,42,57,2,0,2,50.3,6.7,43.9,1.8,1.1,15.2,0.4,32.9,4.7,62.3,7.724406495,-3.324406495,42673,0.669838071,18.3,0.628,"R",5,11,"1","1","1",8.164,520210.7,80083.55,1.87115289253641,-440127.15,13.1619911230932,13,0.381216411272497,0.618783588727503,"0",11.2908382305568,0.618783588727503,5,7.9,10.5,0.344731436948056,0.35881600770805,-0.14118399229195,"R","R",-0.155268563051944,-0.0140845707599942,11.2908382305568,13.1619911230932,-1.87115289253641,8.164,0
"2006","CA","47",0,"2006CA47","D","D",0,1,1829975.79,1166960.16,0,"1",-12,"R","-1",50,49,49,2,2,0,44,10.9,71.6,1.6,0.5,13.6,0.2,8.5,4,19.7,4.263235922,1.736764078,67069,-0.244733036,7,-0.367,"D",-5,-8,"1","0","-1",4.404,1829975.79,1166960.16,0.449900212881678,663015.63,14.4198138416771,12,0.623308956743675,0.376691043256324,"1",13.9699136287954,0.623308956743675,5,7.9,10.5,0.60380758,0.63579517439707,0.13579517439707,"D","R",0.10380758,-0.03198759439707,14.4198138416771,13.9699136287954,0.449900212881678,-4.404,0
"2006","CA","48",0.028674443,"2006CA48","R","R",0,1,434800.38,3284616.6,1591259.22,"1",14,"R","1",58,40,58,7,0,7,42.8,10.3,76,3.3,1.1,4.8,0.5,10.3,4.1,22.5,11.68314345,-7.983143453,59168,0.413804759,8.5,0.54,"R",5,12,"1","1","1",7.56,3284616.6,434800.38,2.02211618711296,-2849816.22,15.0047607952102,14,0.3832434014283,0.6167565985717,"0",12.9826446080972,0.6167565985717,5,7.9,10.5,0.331027965445029,0.293534626952935,-0.206465373047065,"R","R",-0.168972034554971,0.0374933384920943,12.9826446080972,15.0047607952102,-2.02211618711296,7.56,0
"2006","CA","49",0.031741555,"2006CA49","R","R",0,1,88838.42,1102605.35,0,"1",14,"R","1",63,36,63,2,0,2,52.7,12.7,74.1,5.2,0.7,8.1,0.4,7.1,4.4,16.7,14.17498776,-8.974987759,43019,0.36151468,13.4,0.506,"R",5,13,"1","1","1",7.084,1102605.35,88838.42,2.51860159483963,-1013766.93,13.913187344236,14,0.345741370864171,0.654258629135829,"0",11.3945857493963,0.654258629135829,5,7.9,10.5,0.35818589606506,0,-0.5,"R","R",-0.14181410393494,0.35818589606506,11.3945857493963,13.913187344236,-2.51860159483963,7.084,0
"2006","CA","50",0.0336422,"2006CA50","R","R",1,1,3619775.74,11581638.24,0,"1",8,"R","1",55,44,55,2,0,2,44.7,8.9,41.2,11.4,0.8,14.3,0.7,26,5.7,50.8,12.54445426,-8.044454261,36831,1.02582064,19.1,0.411,"Leans R",2,7,"1","1","1",3.288,11581638.24,3619775.74,1.16300867008225,-7961862.5,16.2649315779491,8,0.450132786656106,0.549867213343894,"0",15.1019229078669,0.549867213343894,2,7.9,10.5,0.384501938623503,0.334561246235739,-0.165438753764261,"Open","R",-0.115498061376497,0.0499406923877638,15.1019229078669,16.2649315779491,-1.16300867008225,3.288,0
"2006","CA","51",0.024085984,"2006CA51","D","D",0,1,3053472.84,66659.71,0,"1",-16,"R","-1",46,53,53,2,2,0,43,11.5,73.9,2.1,0.6,11.1,0.3,8,4,17.6,7.137062299,-0.537062299,62258,-0.232805423,7.3,-0.652,"D",-5,-12,"1","1","-1",10.432,3053472.84,66659.71,3.82441946152057,2986813.13,14.9317904643907,16,0.690999159626697,0.309000840373303,"1",11.1073710028701,0.690999159626697,5,7.9,10.5,0.636925820062118,0.595582718725847,0.0955827187258466,"D","R",0.136925820062118,0.0413431013362718,14.9317904643907,11.1073710028701,3.82441946152057,-10.432,0
"2006","CA","52",0.033782901,"2006CA52","R","R",0,1,106488.15,1042932.65,0,"1",19,"R","1",61,38,61,7,0,7,42.9,11.2,71.8,4.7,1.2,3,0.3,14.4,4.5,29.7,9.351777107,-4.851777107,43705,0.541379705,13,0.47,"R",5,16,"1","1","1",8.93,1042932.65,106488.15,2.28174973637863,-936444.5,13.8575481173861,19,0.331025829619695,0.668974170380305,"0",11.5757983810074,0.668974170380305,5,7.9,10.5,0.285000152643571,0.268534799041373,-0.231465200958627,"R","R",-0.214999847356429,0.016465353602198,11.5757983810074,13.8575481173861,-2.28174973637863,8.93,0
"2006","CA","53",0.024475888,"2006CA53","D","D",0,1,430952.12,116193.13,0,"1",-20,"R","-1",38,61,61,13,13,0,34.8,9.5,69.7,7.3,0.8,8.9,0.4,9.7,3.2,30.4,3.9,1.6,48009,-0.019225562,13.1,-0.344,"D",-5,-18,"1","1","-1",6.88,430952.12,116193.13,1.31073698709551,314758.99,12.9737545928683,20,0.692502112131087,0.307497887868913,"1",11.6630176057728,0.692502112131087,5,7.9,10.5,0.696229070277384,0.622095175894858,0.122095175894858,"D","R",0.196229070277384,0.0741338943825268,12.9737545928683,11.6630176057728,1.31073698709551,-6.88,0
"2006","CO","1",0.202285066,"2006CO1","D","D",0,0,642409.68,0,0,"1",-34,"R","-1",31,68,68,13,13,0,48.6,10.8,64.6,11.3,1.3,2.8,0.1,16,3.9,33.4,6.027394139,0.572605861,38678,0.050390403,14.9,-0.433,"D",-5,-29,"1","1","-1",14.722,642409.68,0,13.3729830666322,642409.68,13.3729830666322,34,1,0,"1",0,1,5,7.9,10.5,0.751166559094039,0.691315701829314,0.191315701829314,"D","R",0.251166559094039,0.0598508572647246,13.3729830666322,0,13.3729830666322,-14.722,0
"2006","CO","2",0.034482311,"2006CO2","D","D",0,1,932192.72,14748,0,"1",-20,"R","-1",41,58,58,13,13,0,43.3,8.6,87.1,1,0.8,3.3,0.1,5.4,2.5,13.7,4.075241373,0.624758627,53612,0.12679997,7.3,-0.353,"D",-5,-17,"1","1","-1",7.06,932192.72,14748,4.14636536328681,917444.72,13.7452959261463,20,0.70679842923732,0.29320157076268,"1",9.5989305628595,0.70679842923732,5,7.9,10.5,0.688273853150673,0.620411115939033,0.120411115939033,"D","R",0.188273853150673,0.0678627372116398,13.7452959261463,9.5989305628595,4.14636536328681,-7.06,0
"2006","CO","3",0.018666599,"2006CO3","D","D",0,1,2033674.64,869624.15,1754.41,"1",-7,"R","-1",55,44,44,1,1,0,48.3,12.1,87.4,0.7,1.7,0.5,0.1,7.2,2.3,18.9,5.025239529,0.174760471,39023,0.087512493,11.6,-0.277,"D",-5,-3,"1","1","-1",1.939,2033674.64,869624.15,0.849537838133488,1164050.49,14.5253553738476,7,0.627577993128208,0.372422006871792,"1",13.6758175357141,0.627577993128208,5,7.9,10.5,0.520557794229765,0.322127858914146,-0.177872141085854,"D","R",0.0205577942297649,0.198429935315618,14.5253553738476,13.6758175357141,0.849537838133488,-1.939,0
"2006","CO","4",0.112766143,"2006CO4","R","R",0,1,1951183.51,3212148.45,31808,"1",2,"R","1",58,41,58,14,0,14,48.4,9.8,85.9,1.1,0.9,1.4,0.1,8.2,2.5,18.4,4.513643496,0.786356504,44805,0.106148867,10.3,0.565,"D Toss-up",-1,4,"1","1","1",1.13,3212148.45,1951183.51,0.498503694461007,-1260964.94,14.982450881609,2,0.48598463556305,0.51401536443695,"0",14.4839471871479,0.51401536443695,-1,7.9,10.5,0.467301978112391,0.431331276270851,-0.0686687237291488,"R","R",-0.0326980218876094,0.0359707018415394,14.4839471871479,14.982450881609,-0.498503694461007,1.13,0
"2006","CO","5",0.000295034,"2006CO5","R","R",1,1,669124.86,2425305.93,0,"1",16,"R","1",66,33,66,14,0,14,47.4,7.6,85.2,4.8,0.8,2.5,0.2,3.5,3.1,9.3,9.070382188,-2.870382188,54878,-0.057418273,6.3,0.591,"Leans R",2,16,"1","0","1",9.456,2425305.93,669124.86,1.28774119046124,-1756181.07,14.7014686434167,16,0.403643048936839,0.596356951063161,"0",13.4137274529555,0.596356951063161,2,7.9,10.5,0.277073338728678,0.262439192807957,-0.237560807192043,"Open","R",-0.222926661271322,0.014634145920721,13.4137274529555,14.7014686434167,-1.28774119046124,9.456,0
"2006","CO","6",0.015199442,"2006CO6","R","R",0,1,806523.21,1767992.74,0,"1",9,"R","1",60,39,60,12,0,12,41.8,9.4,85,4.8,0.8,3,0.1,3.7,2.7,10.5,3.445232038,0.754767962,54119,0.494355032,5.4,0.75,"Likely R",3,9,"1","1","1",6.75,1767992.74,806523.21,0.78486678675374,-961469.53,14.3853559814495,9,0.404804113742584,0.595195886257416,"0",13.6004891946957,0.595195886257416,3,7.9,10.5,0.396627798869766,0.309877572876682,-0.190122427123318,"R","R",-0.103372201130234,0.0867502259930841,13.6004891946957,14.3853559814495,-0.78486678675374,6.75,0
"2006","CO","7",0.030041444,"2006CO7","R","D",1,1,4033804.37,3456417.24,0,"1",0,"R","1",48,51,48,2,0,2,29.8,10.7,77.1,6.8,0.8,3.1,0.1,9.4,2.6,26.7,4.7,2,50256,-0.052073384,10.4,0.523,"Likely D",-3,-1,"0","1","1",0,3456417.24,4033804.37,-0.154477328832774,577387.13,15.0557434201025,0,0.566344576514124,0.433655423485877,"1",15.2102207489352,0.433655423485877,-3,7.9,10.5,0.438854787181777,0.499629872340074,-0.000370127659925779,"Open","R",-0.0611452128182227,-0.0607750851582969,15.2102207489352,15.0557434201025,0.154477328832774,0,1
"2006","CT","1",0,"2006CT1","D","D",0,1,953975.5,0,0,"1",-24,"R","-1",39,60,60,13,13,0,41.7,14.5,71.1,15.6,0.2,2.7,0.1,7.7,2.6,13.1,7.381429407,-0.381429407,50346,0.147201367,10.6,-0.401,"D",-5,-20,"1","0","-1",9.624,953975.5,0,13.7683943170033,953975.5,13.7683943170033,24,0.744590434066172,0.255409565933828,"1",0,0.744590434066172,5,7.9,10.5,0.729808409,0.667926174719212,0.167926174719212,"D","R",0.229808409,0.0618822342807878,13.7683943170033,0,13.7683943170033,-9.624,0
"2006","CT","2",0,"2006CT2","R","D",0,1,2410311.74,3177699.15,0,"1",2,"R","1",44,54,44,2,0,2,43.5,12.7,89.1,4.2,0.6,1.9,0,2,2.1,4.7,6.637550893,-0.937550893,51209,0.263606007,6.6,0.171,"D Toss-up",-1,-1,"0","0","1",0.342,3177699.15,2410311.74,0.276401205151204,-767387.41,14.9716682698338,2,0.500171195439189,0.499828804560812,"1",14.6952670646826,0.499828804560812,-1,7.9,10.5,0.457849538312797,0.459098697,-0.040901303,"R","R",-0.042150461687203,-0.00124915868720299,14.6952670646826,14.9716682698338,-0.276401205151204,0.342,1
"2006","CT","3",0.015608026,"2006CT3","D","D",0,1,860826.69,0,0,"1",-26,"R","-1",42,56,56,12,12,0,42.3,14.7,78.8,12.8,0.2,2.7,0,3.5,2,8,5.954419662,0.645580338,51142,0.131066442,8.8,-0.418,"D",-5,-20,"1","1","-1",10.868,860826.69,0,13.6656496356232,860826.69,13.6656496356232,26,0.77217152067015,0.22782847932985,"1",0,0.77217152067015,5,7.9,10.5,0.743660071239414,0.689434758631495,0.189434758631495,"D","R",0.243660071239414,0.0542253126079195,13.6656496356232,0,13.6656496356232,-10.868,0
"2006","CT","4",0.014630319,"2006CT4","R","R",0,1,2963248.6,3804192.23,41068.01,"1",2,"R","1",46,52,46,14,0,14,43.8,13.7,74.2,13.4,0.2,3.5,0,5.9,2.8,14.8,5.663149226,-0.363149226,61990,0.258493305,8.3,0.129,"D Toss-up",-1,0,"1","1","1",0.258,3804192.23,2963248.6,0.249817435932471,-840943.63,15.1516144978873,2,0.482860749660128,0.517139250339872,"0",14.9017970619548,0.517139250339872,-1,7.9,10.5,0.475655546690734,0.35569304652236,-0.14430695347764,"R","R",-0.0243444533092664,0.119962500168374,14.9017970619548,15.1516144978873,-0.249817435932471,0.258,1
"2006","CT","5",0,"2006CT5","R","D",0,1,2516185.37,5095850.08,2072.39,"1",20,"R","1",49,49,49,2,0,2,40.1,12.7,85.3,5.7,0.2,2.2,0,4.4,2.1,10,4.421184242,1.678815758,56604,0.104338916,7.1,0.122,"D Toss-up",-1,13,"0","0","1",2.44,5095850.08,2516185.37,0.705682284901203,-2579664.71,15.4439372528872,20,0.552738078392529,0.447261921607471,"1",14.738254967986,0.447261921607471,-1,7.9,10.5,0.389683213366515,0.443669764278517,-0.0563302357214833,"R","R",-0.110316786633485,-0.0539865509120021,14.738254967986,15.4439372528872,-0.705682284901203,2.44,0
"2006","DE","1",0.040652538,"2006DE1","R","R",0,1,3019495.86,1475796.99,37972.44,"1",15,"R","1",46,53,46,7,0,7,41.5,13,74.6,19.2,0.3,2.1,0,2,1.7,4.8,6.067774809,-0.167774809,47381,0.115067221,9.2,0.229,"R",5,8,"1","1","1",3.435,1475796.99,3019495.86,-0.715891361189975,1543698.87,14.2047094116323,15,0.40405943792398,0.59594056207602,"0",14.9206007728223,0.59594056207602,5,7.9,10.5,0.300590854255252,0.270419651081154,-0.229580348918846,"R","R",-0.199409145744748,0.0301712031740983,14.9206007728223,14.2047094116323,0.715891361189975,3.435,0
"2006","FL","1",0,"2006FL1","R","R",0,1,47783.49,322731.74,0,"1",23,"R","1",72,28,72,6,0,6,40.2,12.9,81,12.9,0.9,1.9,0.1,0.9,2.3,3,12.99097326,-7.39097326,37526,0.221126685,12.5,0.633,"R",5,22,"1","0","1",14.559,322731.74,47783.49,1.91012344051675,-274948.25,12.6845798293548,23,0.314648254141304,0.685351745858696,"0",10.7744563888381,0.685351745858696,5,7.9,10.5,0.234563748,0.254008905234869,-0.245991094765131,"R","R",-0.265436252,-0.0194451572348689,10.7744563888381,12.6845798293548,-1.91012344051675,14.559,0
